temperature,humidity,airflow,openness,Q
28.38,21.0078529,43,0.43,0
28.4,21.00743289,43,0.43,0
28.44,21.04768983,43,0.43,0
28.41,20.9866481,43,0.43,0
28.44,21.00649026,43,0.43,0
28.43,20.97843356,43,0.43,0
28.44,20.99361648,43,0.42,0
28.38,20.8513739,43,0.43,0
28.46,21.01112315,43,0.43,0
28.51,21.09759382,43,0.43,0
28.48,20.9796035,43,0.43,0
28.52,21.0455839,43,0.43,0
28.61,21.20123252,43,0.43,0
28.51,20.95539336,43,0.43,0
28.51,20.92696082,43,0.43,0
28.5,20.87565537,43,0.42,0
28.51,20.85459841,43,0.43,0
28.6,21.00134158,43,0.43,0
28.66,21.07969094,43,0.43,0
28.66,21.0614319,43,0.43,0
28.58,20.82045198,43,0.43,0
28.69,21.04188056,43,0.43,0
28.7,21.00222042,43,0.42,0
28.71,20.98604794,43,0.43,0
28.79,21.11058673,43,0.43,0
28.8,21.09957236,43,0.43,0
28.82,21.09064587,43,0.43,0
28.75,20.92633755,43,0.43,0
28.81,21.0332833,43,0.43,0
28.84,21.04212982,43,0.43,0
28.82,21.01166819,43,0.43,0
28.87,21.10638252,43,0.43,0
28.9,21.1496315,43,0.42,0
28.81,20.91228385,43,0.43,0
28.87,20.99285328,43,0.43,0
28.91,21.01144232,43,0.43,0
28.9,20.91425664,43,0.42,0
28.89,20.81984598,43,0.43,0
28.92,20.86255872,43,0.42,0
28.95,20.8947472,43,0.43,0
28.95,20.80992005,43,0.43,0
28.99,20.85446593,43,0.43,0
29.06,20.93128467,43,0.43,0
29.02,20.79344547,43,0.42,0
29.05,20.84411063,43,0.43,0
29.1,20.89046522,43,0.43,0
29.09,20.82987782,43,0.43,0
29.17,20.91895797,43,0.43,0
29.22,20.91958543,43,0.43,0
29.22,20.88188377,43,0.43,0
29.23,20.90783043,43,0.43,0
29.28,21.02981288,43,0.43,0
29.27,20.94162015,43,0.43,0
29.32,20.99609033,43,0.43,0
29.39,21.03772284,43,0.43,0
29.39,20.92619349,43,0.43,0
29.36,20.81277428,43,0.43,0
29.37,20.86049947,43,0.43,0
29.49,21.0486149,43,0.43,0
29.55,21.06909652,43,0.43,0
29.49,20.92002361,43,0.42,0
29.59,21.14139499,43,0.43,0
29.58,21.11229445,43,0.42,0
29.61,21.09493795,43,0.43,0
29.61,20.97094538,43,0.43,0
29.5,20.57960089,43,0.43,0
29.51,20.51253432,43,0.43,0
29.61,20.61576484,43,0.43,0
29.65,20.55181813,43,0.43,0
29.66,20.50335003,43,0.43,0
29.66,20.47300479,43,0.43,0
29.69,20.50404226,43,0.42,0
29.66,20.36544025,43,0.43,0
29.7,20.41117752,43,0.42,0
29.91,20.6982996,43,0.43,0
29.98,20.65516847,43,0.43,0
30.01,20.57652315,43,0.43,0
30.02,20.57465033,43,0.43,0
30.08,20.64801521,43,0.43,0
30.13,20.6838091,43,0.43,0
30.2,20.70432246,43,0.43,0
30.18,20.51772442,43,0.43,0
30.27,20.53024667,43,0.43,0
30.22,20.3556106,43,0.43,0
30.17,20.31244776,43,0.43,0
30.14,20.31321922,43,0.43,0
30.37,20.66077622,43,0.43,0
30.64,20.8092594,43,0.43,0
30.84,20.82885884,43,0.43,0
30.82,20.6272676,43,0.43,0
30.7,20.50515751,43,0.43,0
30.61,20.53339933,43,0.43,0
30.57,20.45877807,43,0.43,0
30.67,20.49518476,43,0.43,0
30.63,20.33895545,43,0.43,0
30.58,20.33131113,43,0.43,0
30.58,20.42725015,43,0.43,0
30.74,20.58004419,43,0.43,0
30.72,20.47953773,43,0.43,0
30.81,20.58267898,43,0.43,0
30.95,20.66411435,43,0.43,0
30.95,20.51852091,43,0.43,0
30.95,20.45614391,43,0.43,0
31.06,20.53528037,43,0.42,0
31.23,20.66622778,43,0.43,0
31.39,20.73346964,43,0.43,0
31.46,20.68117098,43,0.42,0
31.61,20.6942489,43,0.43,0
31.59,20.55288587,43,0.43,0
31.58,20.61782758,43,0.43,0
31.62,20.61067901,43,0.43,0
31.56,20.5567425,43,0.43,0
31.72,20.80638927,43,0.43,0
31.71,20.58005929,43,0.43,0
31.67,20.45451484,43,0.43,0
31.76,20.58442043,43,0.43,0
31.83,20.64709843,43,0.43,0
31.86,20.69277989,43,0.43,0
31.86,20.69904,43,0.43,0
31.93,20.74943615,43,0.43,0
31.95,20.61013728,43,0.43,0
31.76,20.44444306,43,0.42,0
31.68,20.47269572,43,0.43,0
31.66,20.45490203,43,0.43,0
31.73,20.4799642,43,0.43,0
31.86,20.4674972,43,0.43,0
31.91,20.3047884,43,0.43,0
31.99,20.43778513,43,0.43,0
32.12,20.4444183,43,0.43,0
31.96,20.32335875,43,0.43,0
31.96,20.36109114,43,0.43,0
31.97,20.32580433,43,0.43,0
31.96,20.37681428,43,0.42,0
31.73,20.22855854,43,0.43,0
31.47,20.10298226,43,0.43,0
31.38,20.2160248,43,0.42,0
31.41,20.2333732,43,0.43,0
31.55,20.24971461,43,0.41,0
31.73,20.30613188,43,0.43,0
31.83,20.28800887,43,0.43,0
32.02,20.35058004,43,0.43,0
32.06,20.30332808,43,0.43,0
32.1,20.25257857,43,0.43,0
32.18,20.24233486,43,0.42,0
32.44,20.46752478,43,0.43,0
32.27,20.14096352,43,0.43,0
32.1,20.17020849,43,0.43,0
31.83,19.94178977,43,0.43,0
31.7,20.00419785,43,0.43,0
31.56,19.97284933,43,0.43,0
31.48,19.94664314,43,0.43,0
31.45,19.94209297,43,0.41,0
31.47,20.10603818,43,0.43,0
31.42,20.08981056,43,0.43,0
31.41,20.1785364,43,0.43,0
31.48,20.30747289,43,0.43,0
31.8,20.51420232,43,0.43,0
31.89,20.13704451,43,0.42,0
32.15,20.13386317,43,0.43,0
32.24,20.01320069,43,0.43,0
32.54,20.18089885,43,0.42,0
32.56,19.97688461,43,0.43,0
32.69,20.07934413,43,0.43,0
32.85,20.01903039,43,0.43,0
32.76,19.93440958,43,0.43,0
32.88,20.04399096,43,0.43,0
33.02,19.8339562,43,0.43,0
32.92,19.67293298,43,0.43,0
32.93,19.80699889,43,0.43,0
32.97,19.85299182,43,0.43,0
32.8,19.73715477,43,0.43,0
32.81,19.81447535,43,0.43,0
32.6,19.5905425,43,0.42,0
32.34,19.47592226,43,0.43,0
32.2,19.44488511,43,0.43,0
32.23,19.56807459,43,0.43,0
32.25,19.58770296,43,0.43,0
32.2,19.60702645,43,0.43,0
32.12,19.48730829,43,0.43,0
32.1,19.47407569,43,0.43,0
32.13,19.61902119,43,0.43,0
32.32,19.76382185,43,0.43,0
32.51,19.94153847,43,0.43,0
32.66,20.20126896,43,0.43,0
32.8,19.89515189,43,0.43,0
32.73,19.40160557,43,0.43,0
32.71,19.64411744,43,0.43,0
32.83,19.61334535,43,0.43,0
32.82,19.6843078,43,0.43,0
32.58,19.45410511,43,0.43,0
32.41,19.40103352,43,0.43,0
32.41,19.67128381,43,0.43,0
32.42,19.74715358,43,0.43,0
32.51,19.95773664,43,0.43,0
32.59,19.88810867,43,0.43,0
32.92,20.31950449,43,0.43,0
33.03,20.19245433,43,0.43,0
32.99,20.09904932,43,0.43,0
33.01,20.01237396,43,0.43,0
32.98,19.95430848,43,0.43,0
33.02,19.92395303,43,0.43,0
33.16,20.01899771,43,0.43,0
33.25,19.89388615,43,0.43,0
33.22,19.88971803,43,0.43,0
33.24,19.87225457,43,0.43,0
33.45,20.1287251,43,0.43,0
33.57,20.05544942,43,0.43,0
33.65,19.88228758,43,0.43,0
33.73,19.76613562,43,0.43,0
33.73,19.8389558,43,0.43,0
33.71,19.55986691,43,0.43,0
33.86,19.57949903,43,0.43,0
33.68,19.34991868,43,0.43,0
33.49,19.28935953,43,0.43,0
33.41,19.31271003,43,0.42,0
33.43,19.44740737,43,0.43,0
33.59,19.55562638,43,0.43,0
33.59,19.43532069,43,0.42,0
33.78,19.69801213,43,0.43,0
33.91,19.6779461,43,0.43,0
33.77,19.49911766,43,0.42,0
33.76,19.52259082,43,0.43,0
33.77,19.51300636,43,0.43,0
33.67,19.46303172,43,0.42,0
33.49,19.43969578,43,0.42,0
33.52,19.54871097,43,0.43,0
33.58,19.63369474,43,0.43,0
33.53,19.62167878,43,0.43,0
33.31,19.40778016,43,0.43,0
32.95,19.36557177,43,0.43,0
32.86,19.47260372,43,0.43,0
32.9,19.58727655,43,0.43,0
32.94,19.55318632,43,0.43,0
33.12,19.7045487,43,0.43,0
33.23,19.69891778,43,0.43,0
33.38,19.64613646,43,0.43,0
33.52,19.54186216,43,0.43,0
33.77,19.71098564,43,0.43,0
33.86,19.50620765,43,0.42,0
33.7,19.5693519,43,0.43,0
33.62,19.61704849,43,0.43,0
33.5,19.3620223,43,0.43,0
33.41,19.29230518,43,0.43,0
33.22,19.22296265,43,0.43,0
32.97,19.19559338,43,0.43,0
32.83,19.25438229,43,0.43,0
32.72,19.11884729,43,0.43,0
32.88,19.58439735,43,0.43,0
32.91,19.5655408,43,0.43,0
33.22,19.80545527,43,0.43,0
33.44,19.809875,43,0.43,0
33.53,19.72450934,43,0.43,0
33.44,19.56772031,43,0.43,0
33.38,19.54079291,43,0.43,0
33.36,19.35876745,43,0.43,0
33.54,19.46502104,43,0.43,0
33.5,19.19797056,43,0.43,0
33.56,19.32625661,43,0.43,0
33.8,19.30335521,43,0.43,0
33.59,19.10213774,43,0.43,0
33.64,19.36392972,43,0.43,0
33.71,19.46642985,43,0.43,0
33.8,19.76596988,43,0.43,0
33.64,19.76385874,43,0.43,0
33.56,19.81708371,43,0.43,0
33.6,19.87321559,43,0.43,0
33.66,19.84193846,43,0.43,0
33.67,19.7600726,43,0.43,0
33.83,19.77226539,43,0.43,0
33.86,19.55855693,43,0.43,0
33.63,19.14966969,43,0.43,0
33.64,19.37426644,43,0.43,0
33.71,19.53217901,43,0.43,0
33.57,19.43007749,43,0.43,0
33.45,19.45623772,43,0.43,0
33.36,19.53858808,43,0.43,0
33.36,19.55216354,43,0.43,0
33.32,19.48331927,43,0.43,0
33.41,19.59170638,43,0.43,0
33.46,19.6210549,43,0.43,0
33.47,19.45140395,43,0.43,0
33.69,19.67218482,43,0.42,0
33.73,19.49234099,43,0.43,0
33.74,19.48277791,43,0.43,0
33.78,19.48950832,43,0.43,0
33.84,19.63367462,43,0.43,0
34.07,19.58433766,43,0.43,0
33.94,19.32985898,43,0.43,0
33.73,19.3053246,43,0.43,0
33.58,19.27302685,43,0.43,0
33.5,19.24581031,43,0.43,0
33.58,19.34512798,43,0.43,0
33.48,19.28505966,43,0.43,0
33.38,19.29625744,43,0.43,0
33.39,19.30061014,43,0.43,0
33.22,19.07498286,43,0.43,0
33.17,19.18759227,43,0.43,0
33.12,19.12549387,43,0.43,0
33.12,19.21579776,43,0.43,0
33.23,19.29803853,43,0.43,0
33.26,19.27083468,43,0.43,0
33.36,19.34180845,43,0.43,0
33.41,19.43516635,43,0.43,0
33.27,19.60604566,43,0.43,0
33.15,19.65490898,43,0.42,0
33.13,19.51489392,43,0.43,0
33.25,19.56988924,43,0.43,0
33.32,19.57135726,43,0.43,0
33.38,19.50342126,43,0.43,0
33.49,19.40210511,43,0.43,0
33.64,19.58451856,43,0.43,0
33.57,19.4678401,43,0.43,0
33.52,19.32277752,43,0.43,0
33.4,19.19281567,43,0.43,0
33.47,19.47188762,43,0.43,0
33.52,19.61720709,43,0.43,0
33.54,19.42046819,43,0.43,0
33.63,19.24948262,43,0.43,0
33.72,19.13161886,43,0.43,0
33.75,19.35530896,43,0.43,0
33.81,19.28317227,43,0.43,0
33.87,19.0080504,43,0.43,0
34.06,19.03704012,43,0.43,0
34.09,19.04163091,43,0.43,0
33.79,18.76120294,43,0.43,0
33.71,19.09640974,43,0.43,0
33.7,19.28927055,43,0.43,0
33.78,19.42003715,43,0.43,0
33.85,19.52985969,43,0.43,0
33.71,19.33151325,43,0.43,0
33.72,19.17312293,43,0.42,0
33.75,18.87726542,43,0.43,0
33.84,18.92308202,43,0.43,0
33.98,18.94273141,43,0.43,0
34.04,19.1348674,43,0.43,0
33.99,19.03433685,43,0.43,0
34.07,19.11849988,43,0.43,0
34.1,19.12674244,43,0.43,0
33.96,18.89995637,43,0.43,0
34.21,19.00622716,43,0.43,0
34.42,18.82304835,43,0.43,0
34.4,18.57193005,43,0.43,0
34.3,18.59779666,43,0.43,0
34.32,18.60126808,43,0.43,0
34.35,18.7155318,43,0.43,0
34.36,18.44359851,43,0.43,0
34.42,18.43528594,43,0.43,0
34.48,18.3546839,43,0.43,0
34.43,18.14798031,43,0.43,0
34.22,18.12607617,43,0.43,0
34.12,18.0506975,43,0.43,0
34.22,18.1934401,43,0.43,0
34.22,18.15798363,43,0.43,0
34.16,18.18399819,43,0.43,0
34.31,18.44079061,43,0.43,0
34.56,18.57629395,43,0.43,0
34.72,18.53156172,43,0.43,0
34.62,18.51671164,43,0.43,0
34.54,18.4900216,43,0.43,0
34.46,18.51350117,43,0.43,0
34.35,18.30796635,43,0.43,0
34.33,18.49049274,43,0.43,0
34.58,19.08690606,43,0.43,0
34.68,19.44098671,43,0.43,0
34.66,19.82388628,43,0.43,0
34.48,19.58801468,43,0.43,0
34.42,19.44516572,43,0.43,0
34.34,19.43858962,43,0.43,0
34.36,19.27080551,43,0.43,0
34.41,19.23622527,43,0.43,0
34.3,18.85466348,43,0.43,0
34.38,18.92695808,43,0.43,0
34.53,19.20602786,43,0.43,0
34.48,19.06813893,43,0.43,0
34.43,19.18990184,43,0.43,0
34.36,19.34611212,43,0.43,0
34.36,19.67982554,43,0.43,0
34.25,19.75222915,43,0.43,0
34.25,19.77007508,43,0.43,0
34.33,19.97227563,43,0.43,0
34.34,20.03400222,43,0.43,0
34.23,20.01130488,43,0.43,0
34.1,19.84110305,43,0.43,0
34.04,19.83980164,43,0.43,0
34.01,19.79854932,43,0.43,0
33.99,19.79337261,43,0.43,0
33.99,19.92005336,43,0.43,0
33.93,19.78825892,43,0.43,0
33.93,19.73216133,43,0.43,0
33.93,19.70061075,43,0.43,0
33.95,19.61802793,43,0.43,0
33.99,19.61399377,43,0.43,0
34.01,19.70698525,43,0.43,0
33.96,19.72060541,43,0.43,0
33.93,19.64102366,43,0.43,0
33.9,19.69111804,43,0.43,0
33.84,19.59531816,43,0.43,0
33.87,19.60474463,43,0.43,0
33.93,19.72865556,43,0.43,0
33.79,19.42427391,43,0.43,0
33.73,19.44038105,43,0.43,0
33.73,19.42652649,43,0.43,0
33.7,19.62124566,43,0.43,0
33.64,19.64313797,43,0.43,0
33.59,19.57281659,43,0.43,0
33.55,19.49683204,43,0.43,0
33.52,19.40833965,43,0.43,0
33.48,19.62663902,43,0.43,0
33.41,19.96294341,43,0.43,0
33.36,20.12965217,43,0.43,0
33.29,20.20070807,43,0.42,0
33.25,20.2520131,43,0.43,0
33.15,20.13171368,43,0.43,0
33.17,20.13822756,43,0.43,0
33.25,20.28243851,43,0.43,0
33.26,20.27050568,43,0.43,0
33.29,20.24813642,43,0.43,0
33.35,20.26076191,43,0.43,0
33.35,20.14180028,43,0.43,0
33.38,20.11210155,43,0.43,0
33.37,19.96443782,43,0.43,0
33.38,20.10189069,43,0.43,0
33.29,19.97382653,43,0.43,0
33.23,19.83377967,43,0.43,0
33.21,19.71654169,43,0.43,0
33.15,19.57103779,43,0.43,0
33.18,19.68906584,43,0.43,0
33.11,19.62953405,43,0.43,0
33,19.48160001,43,0.43,0
32.91,19.44973116,43,0.43,0
32.86,19.4989984,43,0.43,0
32.77,19.43684899,43,0.43,0
32.69,19.28475246,43,0.43,0
32.66,19.22511711,43,0.43,0
32.69,19.26515779,43,0.43,0
32.66,19.26097647,43,0.43,0
32.61,19.15638514,43,0.43,0
32.57,18.95635101,43,0.43,0
32.6,18.96018415,43,0.43,0
32.58,18.85065309,43,0.43,0
32.6,18.93421658,43,0.43,0
32.57,18.91098643,43,0.43,0
32.52,18.92400124,43,0.43,0
32.48,18.85106811,43,0.43,0
32.54,18.93305809,43,0.43,0
32.6,18.96992253,43,0.43,0
32.63,19.12333536,43,0.43,0
32.59,19.01406877,43,0.43,0
32.54,18.95246776,43,0.43,0
32.57,18.92718733,43,0.43,0
32.63,19.26325449,43,0.43,0
32.57,19.16705641,43,0.43,0
32.57,19.11193546,43,0.43,0
32.56,19.09435727,43,0.43,0
32.54,19.0818956,43,0.43,0
32.51,19.02282253,43,0.43,0
32.6,19.10629093,43,0.43,0
32.66,19.09475324,43,0.43,0
32.66,19.12408049,43,0.43,0
32.66,19.07194502,43,0.43,0
32.69,19.02032542,43,0.43,0
32.66,19.01981802,43,0.43,0
32.62,19.02121273,43,0.43,0
32.63,19.12333536,43,0.43,0
32.61,19.23764283,43,0.43,0
32.54,19.32795256,43,0.43,0
32.46,19.35434231,43,0.43,0
32.4,19.40581959,43,0.43,0
32.29,19.34903792,43,0.43,0
32.32,19.60369993,43,0.43,0
32.31,19.7491111,43,0.43,0
32.22,19.72224106,43,0.43,0
32.12,19.7247349,43,0.43,0
32.03,19.83568052,43,0.43,0
31.96,19.91801536,43,0.43,0
31.91,19.97890224,43,0.43,0
31.83,19.97608311,43,0.43,0
31.76,20.00624194,43,0.43,0
31.68,20.0426223,43,0.43,0
31.65,20.12165956,43,0.43,0
31.64,20.15925026,43,0.43,0
31.64,20.19628553,43,0.43,0
31.56,20.05575893,43,0.43,0
31.47,19.87997804,43,0.43,0
31.33,19.55392744,43,0.43,0
31.23,19.32222199,43,0.43,0
31.26,19.34421651,43,0.43,0
31.3,19.27191404,43,0.43,0
31.21,19.0083454,43,0.43,0
31.16,18.75227813,43,0.43,0
31.14,18.59593415,43,0.43,0
31.13,18.41204901,43,0.43,0
31.13,18.30174847,43,0.43,0
31.15,18.23072622,43,0.43,0
31.15,18.16808268,43,0.43,0
31.21,18.30692589,43,0.43,0
31.2,18.34408325,43,0.43,0
31.16,18.38772004,43,0.43,0
31.1,18.53448189,43,0.43,0
31.09,18.92560373,43,0.43,0
31.01,19.56123353,43,0.43,0
30.87,20.02317489,43,0.43,0
30.69,20.33798385,43,0.43,0
30.6,20.52418561,43,0.43,0
30.52,20.63610308,43,0.43,0
30.45,20.706814,43,0.43,0
30.36,20.72613868,43,0.43,0
30.3,20.77865751,43,0.43,0
30.28,20.81986815,43,0.43,0
30.28,20.79983721,43,0.43,0
30.25,20.67722643,43,0.42,0
30.28,20.71686519,43,0.43,0
30.26,20.63519673,43,0.43,0
30.24,20.64215128,43,0.43,0
30.24,20.65927284,43,0.43,0
30.26,20.72376759,43,0.43,0
30.28,20.75977908,43,0.43,0
30.3,20.80157486,43,0.43,0
30.28,20.8026987,43,0.42,0
30.25,20.82860181,43,0.43,0
30.25,20.89431521,43,0.43,0
30.18,20.84479154,43,0.43,0
30.07,20.72620849,43,0.43,0
29.99,20.65899338,43,0.43,0
29.97,20.68505843,43,0.43,0
29.91,20.61429692,43,0.43,0
29.88,20.62511148,43,0.43,0
29.87,20.59610401,43,0.43,0
29.83,20.53328684,43,0.43,0
29.79,20.49843712,43,0.43,0
29.78,20.44737198,43,0.43,0
29.74,20.3683421,43,0.43,0
29.73,20.37008209,43,0.43,0
29.73,20.40884734,43,0.43,0
29.66,20.29099358,43,0.43,0
29.62,20.32254472,43,0.43,0
29.56,20.29946167,43,0.43,0
29.5,20.24621156,43,0.43,0
29.49,20.23143155,43,0.43,0
29.46,20.16535555,43,0.43,0
29.39,19.97839784,43,0.43,0
29.41,19.97505922,43,0.43,0
29.42,19.91362018,43,0.43,0
29.43,19.87928479,43,0.43,0
29.45,19.88120356,43,0.43,0
29.49,19.92859087,43,0.43,0
29.51,19.93594111,43,0.43,0
29.47,19.91033183,43,0.43,0
29.4,19.86550756,43,0.43,0
29.38,19.88791931,43,0.43,0
29.37,19.90315675,43,0.43,0
29.35,19.90650791,43,0.43,0
29.35,19.93896817,43,0.43,0
29.34,19.92168599,43,0.43,0
29.38,19.9746323,43,0.43,0
29.38,19.95837183,43,0.43,0
29.39,19.97839784,43,0.43,0
29.36,19.91295656,43,0.43,0
29.36,19.95897036,43,0.43,0
29.35,19.9335579,43,0.43,0
29.36,19.97791914,43,0.43,0
29.34,19.93520353,43,0.43,0
29.32,19.90876207,43,0.43,0
29.32,19.91686284,43,0.43,0
29.28,19.86405661,43,0.43,0
29.26,19.85922481,43,0.43,0
29.3,19.92550591,43,0.43,0
29.31,19.90229989,43,0.43,0
29.34,19.95142533,43,0.43,0
29.34,19.91357573,43,0.43,0
29.36,19.95626349,43,0.43,0
29.37,19.94377902,43,0.43,0
29.37,19.9519041,43,0.43,0
29.4,19.98487335,43,0.43,0
29.42,19.92176796,43,0.43,0
29.42,19.8783155,43,0.43,0
29.44,19.88568502,43,0.43,0
29.42,19.78599857,43,0.43,0
29.48,19.76415198,43,0.43,0
29.56,19.81463564,43,0.43,0
29.59,19.83630445,43,0.43,0
29.62,19.89094516,43,0.43,0
29.63,19.86703986,43,0.43,0
29.64,19.88160273,43,0.43,0
29.65,19.84389178,43,0.43,0
29.67,19.77108382,43,0.43,0
29.67,19.63340893,43,0.43,0
29.69,19.50518749,43,0.43,0
29.72,19.45165411,43,0.41,0
29.72,19.31371981,43,0.43,0
29.76,19.27115769,43,0.43,0
29.73,19.11826908,43,0.43,0
29.75,19.04433295,43,0.43,0
29.81,19.09836316,43,0.43,0
29.85,19.15203824,43,0.43,0
29.91,19.25093062,43,0.43,0
29.92,19.21492292,43,0.43,0
29.95,19.29940713,43,0.43,0
29.95,19.30499657,43,0.43,0
29.96,19.28847415,43,0.43,0
30.02,19.38801813,43,0.43,0
30.02,19.32066364,43,0.43,0
30.02,19.24210128,43,0.43,0
30.02,19.21685318,43,0.41,0
30,19.11286692,43,0.43,0
30.06,19.22304733,43,0.43,0
30.06,19.09935465,43,0.43,0
30.02,18.94205805,43,0.43,0
30.1,18.98968926,43,0.43,0
30.08,18.8210073,43,0.43,0
30.12,18.83740032,43,0.41,0
30.17,18.82816083,43,0.43,0
30.17,18.78577269,43,0.43,0
30.23,18.85249652,43,0.43,0
30.27,18.80613707,43,0.43,0
30.28,18.80018431,43,0.43,0
30.31,18.8905012,43,0.43,0
30.33,18.88714813,43,0.43,0
30.33,18.92708748,43,0.43,0
30.34,18.949685,43,0.43,0
30.32,18.87029818,43,0.43,0
30.35,18.86662369,43,0.43,0
30.34,18.84692778,43,0.43,0
30.43,18.95877969,43,0.43,0
30.51,19.03692697,43,0.43,0
30.54,19.00997626,43,0.43,0
30.53,18.98145254,43,0.43,0
30.58,19.03748574,43,0.43,0
30.55,18.98650933,43,0.43,0
30.54,18.9666555,43,0.43,0
30.61,19.05667569,43,0.43,0
30.61,18.93778727,43,0.43,0
30.63,18.94270052,43,0.43,0
30.64,18.96548077,43,0.43,0
30.65,18.92434979,43,0.43,0
30.77,19.07610404,43,0.43,0
30.86,19.13326417,43,0.42,0
30.89,19.21717984,43,0.43,0
30.88,19.14694974,43,0.43,0
30.91,19.19847444,43,0.43,0
30.94,19.18506628,43,0.43,0
30.97,19.1360104,43,0.43,0
30.99,19.140731,43,0.43,0
31.06,19.19878534,43,0.43,0
31.09,19.17300563,43,0.43,0
31.1,19.11565167,43,0.43,0
31.09,19.07461815,43,0.43,0
31.06,19.04401649,43,0.43,0
31.05,19.05067747,43,0.43,0
31.09,19.02990655,43,0.43,0
31.12,19.015684,43,0.43,0
31.11,18.98960548,43,0.43,0
31.12,18.97687444,43,0.43,0
31.16,19.06337684,43,0.43,0
31.15,19.05219113,43,0.43,0
31.14,19.05296826,43,0.43,0
31.13,19.03581227,43,0.43,0
31.13,19.03282487,43,0.43,0
31.12,18.99478596,43,0.43,0
31.15,18.98639637,43,0.43,0
31.15,18.92360488,43,0.43,0
31.2,18.94621831,43,0.43,0
31.22,18.89041312,43,0.43,0
31.21,18.89133545,43,0.43,0
31.2,18.84728263,43,0.43,0
31.15,18.76219752,43,0.43,0
31.19,18.80327888,43,0.43,0
31.15,18.70841313,43,0.43,0
31.11,18.6168738,43,0.43,0
31.11,18.68840465,43,0.43,0
31.12,18.73814978,43,0.43,0
31.12,18.75903109,43,0.43,0
31.14,18.82287614,43,0.43,0
31.16,18.81208135,43,0.43,0
31.18,18.8042276,43,0.43,0
31.15,18.77713923,43,0.43,0
31.14,18.77209884,43,0.43,0
31.13,18.70438008,43,0.43,0
31.17,18.76328178,43,0.43,0
31.18,18.74735093,43,0.43,0
31.18,18.82518471,43,0.43,0
31.15,18.85185824,43,0.43,0
31.12,18.83660215,43,0.43,0
31.06,18.77929695,43,0.43,0
31.05,18.85445539,43,0.43,0
31.08,18.96810024,43,0.43,0
31.04,18.90874128,43,0.43,0
31.03,18.88279355,43,0.43,0
31.04,18.9473661,43,0.43,0
31.01,18.88138341,43,0.43,0
31.04,18.92953868,43,0.43,0
31.04,18.9741091,43,0.43,0
31.03,19.0104872,43,0.43,0
31.04,19.09299384,43,0.43,0
31.04,19.11677608,43,0.43,0
31.01,19.08014237,43,0.43,0
30.98,19.06430807,43,0.43,0
30.95,19.05142078,43,0.43,0
30.91,19.00372239,43,0.43,0
30.95,19.08395021,43,0.43,0
30.95,19.08099285,43,0.43,0
30.95,19.0869076,43,0.43,0
30.98,19.18282013,43,0.43,0
30.98,19.21245499,43,0.43,0
30.95,19.16972545,43,0.43,0
30.95,19.22001816,43,0.43,0
30.96,19.31718589,43,0.43,0
30.95,19.28511456,43,0.43,0
30.95,19.34134481,43,0.42,0
30.94,19.36842897,43,0.43,0
30.92,19.38998137,43,0.43,0
30.88,19.31492504,43,0.43,0
30.81,19.17975687,43,0.43,0
30.83,19.25523918,43,0.43,0
30.82,19.28796734,43,0.43,0
30.83,19.36399174,43,0.43,0
30.81,19.3999361,43,0.43,0
30.8,19.41493277,43,0.43,0
30.79,19.44750804,43,0.43,0
30.8,19.53236194,43,0.43,0
30.8,19.53236194,43,0.43,0
30.76,19.43074907,43,0.43,0
30.73,19.3847485,43,0.43,0
30.72,19.41715639,43,0.43,0
30.72,19.40546927,43,0.43,0
30.72,19.44053189,43,0.43,0
30.72,19.45222027,43,0.43,0
30.71,19.46412576,43,0.43,0
30.68,19.36852975,43,0.43,0
30.72,19.52528235,43,0.43,0
30.69,19.46745341,43,0.43,0
30.67,19.50279927,43,0.43,0
30.66,19.52334503,43,0.43,0
30.65,19.56424105,43,0.43,0
30.63,19.59062157,43,0.43,0
30.62,19.63720959,43,0.43,0
30.63,19.66334013,43,0.43,0
30.59,19.553162,43,0.43,0
30.52,19.35125536,43,0.43,0
30.47,19.25105945,43,0.43,0
30.55,19.48970961,43,0.43,0
30.55,19.42893663,43,0.43,0
30.54,19.41747782,43,0.42,0
30.51,19.37736478,43,0.43,0
30.43,19.19705007,43,0.43,0
30.51,19.44376341,43,0.43,0
30.58,19.57352905,43,0.43,0
30.57,19.56778139,43,0.43,0
30.59,19.6344123,43,0.43,0
30.57,19.60546078,43,0.42,0
30.54,19.54185446,43,0.43,0
30.57,19.6286503,43,0.43,0
30.54,19.5505337,43,0.43,0
30.55,19.61418547,43,0.43,0
30.58,19.61993168,43,0.43,0
30.57,19.57647625,43,0.43,0
30.6,19.55598954,43,0.43,0
30.6,19.5676022,43,0.43,0
30.61,19.60238784,43,0.42,0
30.66,19.73896422,43,0.43,0
30.54,19.44350615,43,0.43,0
30.57,19.53590229,43,0.43,0
30.57,19.55618863,43,0.43,0
30.57,19.54169826,43,0.43,0
30.51,19.42355368,43,0.43,0
30.54,19.54185446,43,0.43,0
30.6,19.65761464,43,0.43,0
30.6,19.67794352,43,0.43,0
30.55,19.57944316,43,0.43,0
30.55,19.62287164,43,0.43,0
30.59,19.72148904,43,0.43,0
30.55,19.72712397,43,0.42,0
30.5,19.66609809,43,0.43,0
30.49,19.79592559,43,0.43,0
30.46,19.85311343,43,0.43,0
30.38,19.82260734,43,0.43,0
30.31,19.81503695,43,0.42,0
